"externalId"||`||"classificationOfInstructionalProgramCode"||`||"courseNumber"||`||"courseTitle"||`||"departmentExternalId"||`||"institutionExternalId"||`||"facilityExternalId"||`||"description"
"ARHI178  PO"||`||""||`||"ARHI178  PO"||`||"Black Aesth/Poli (Re)presentatn"||`||"PARH"||`||"PO"||`||"PO"||`||"Course examines the visual arts (including painting, sculpture, photography, prints, textiles, mixed media, installations, performance, independent film and video) produced by people of African descent in the United States from the colonial era to the present. Emphasis on Black artists' changing relationship to African arts and cultures, the emergence of an oppositional aesthetic tradition interrogating visual constructs of 'Blackness' and 'Whiteness,' gender, sexuality and class as a means of revisioning representational pratices. Course provides a social-historical frame for the interpretation and analysis of form, content and the production of historically situated cultural criticism. Letter grade only."
"ARHI179E HM"||`||""||`||"ARHI179E HM"||`||"Seeing Asian American Art"||`||"HHSS"||`||"HM"||`||"HM"||`||"Since it emerged on college campuses as a political term in the late 1960s, Asian American has described a group that is extremely heterogenous with as many differences as similarities among its members. Starting with questions that explore the uses (and abuses) of the rubric 'Asian American Art,' this class will consider different contexts for work by Asian American artists and the ways that they can illuminate conversations about race in the U.S., the role that art can play in coalescing complex notions of community, and the nexus of art and its public reception both historically and at our contemporary moment. We will also chart intersections and parallels with contemporaneous African American, LatinX/ChicanX, and Feminist art movements. Class work will include responses to readings and artworks. Prerequisite: ART 002  HM or instructor permission||``||"
"ARHI183  PZ"||`||""||`||"ARHI183  PZ"||`||"The Art World Since 1989"||`||"ZARH"||`||"PZ"||`||"PZ"||`||"An examination of contemporary art in the context||``||of economic and cultural globalization. Topics include the impact of the end of the||``||Cold War and the rise of economic neoliberalism on the arts; the emergence of new||``||global art centers in the wake of major political transformations, such as the fall of||``||South African Apartheid; contemporary Native American and Australian Aboriginal||``||artists in the global marketplace; and artists response to issues of nationalism,||``||ethnic violence, terrorism, and war. Spring, B. Anthes."
"ARHI185  SC"||`||"50.0703"||`||"ARHI185  SC"||`||"History of Photography"||`||"SARH"||`||"SC"||`||"SC"||`||"Photography from the nineteenth century to the present. The camera as a tool for documentation, portraiture, social comment, journalism, advertising, and as a pure vehicle for personal expression and a point of departure for allied art forms. "
"ARHI186B PZ"||`||""||`||"ARHI186B PZ"||`||"Art and Animals"||`||"ZARH"||`||"PZ"||`||"PZ"||`||"The seminar explores the emerging interdisciplinary field of animal studies from the perspective of art history, criticism, and curatorial work. How have non-human animals been depicted in art, and what have the implications of these representations been for understanding human identity and human interaction with the non-human? How do representations of animals express cultural norms and habits of thought, and how do representations of and relations with animals matter, and to whom? Is art making unique to humans? How have artists explored non-human intelligence?||``||||``||"
"ARHI186C SC"||`||""||`||"ARHI186C SC"||`||"Seminar: Topics in Asian Art"||`||"SARH"||`||"SC"||`||"SC"||`||"Designed as a hands-on experience with interpreting works of Asian art through investigative research and educational presentation. Topics of this seminar will change but the focus will be on art works and their cultural contexts. Fall 2022: This seminar considers Japanese art and visual representations of Japan in the Americas. Topics include Japanese artists in Mexico, Japanese and Japanese American Art in Los Angeles, women artists in New York, and popular culture and subcultures, as well as Japonsisme, woodblock prints and the Williamson Gallery's women donors, mingei art and modern design, abstract painting and performance, and Los Angeles dealers and collectors. ||``||||``||"
"ARHI186G PO"||`||""||`||"ARHI186G PO"||`||"Gendering the Renaissance"||`||"PARH"||`||"PO"||`||"PO"||`||"Gendering the Renaissance. Takes up historian Joan Kellys challenge, Did women have a Renaissance?  Expands the question to cultural constructs of the male and female body, sexuality, identity, homosexuality and lesbianism and their implications for the visual arts, literature and the history of early modern Europe (14th  17th centuries)."
"ARHI186N SC"||`||""||`||"ARHI186N SC"||`||"Seminar in 20th Century Art"||`||"SARH"||`||"SC"||`||"SC"||`||"This seminar explores avant-garde art in the United States over the course of the last hundred years as it responded to emerging technologies and practices of communication, entertainment, and sound/image reproduction and, in the process, spawned new artistic media. Case studies include assemblage and junk art by New York Dadaists and by African American artists in Los Angeles, conceptual artists' use of photocopy machines and video, avant-garde composers' repurposing of tape recorders, and films examining shifts in human consciousness and the U.S. social fabric under conditions of intensifying mediation.   "
"ARHI186Z PZ"||`||""||`||"ARHI186Z PZ"||`||"When is Contemporary Art?"||`||"ZAAH"||`||"PZ"||`||"PZ"||`||"Contemporary art of the late 20th and early 21st centuries makes a decisive break with||``||the linear historical trajectories of art history and modernism, embodying what one critic||``||has called the aasynchronous temporalitiesa of a densely connected, yet unevenly||``||resourced, global society. Focusing on current exhibitions, critical and theoretical||``||writings, and selected projects by artists, this seminar will examine how artists, curators,||``||and scholars engage with multiple pasts, uncertain futures, and the fraught present. ||``||"
"ARHI187  PO"||`||""||`||"ARHI187  PO"||`||"Art & Colonialism in S. Asia"||`||"PARH"||`||"PO"||`||"PO"||`||"Examines the visual culture of South Asia from c. 1600-1900, during the expansion of European colonial interests in the region. The course will consider the centrality of art objects in cross-cultural encounters. Key themes include the role of images in trade and diplomacy, the politics of collecting, the intersections between art and travel narratives, the growth of print technologies, the emergence of new markets for South Asian art, and the rise of Orientalism."
"ARHI188  SC"||`||""||`||"ARHI188  SC"||`||"Representing the Metropolis"||`||"SARH"||`||"SC"||`||"SC"||`||"Concentrating on the visual arts and incorporating film and literature, this seminar examines selected 20th-century representations of such cities as Vienna, Paris, London, Moscow, Berlin, New York, and Los Angeles. We will explore the cultural and political configuration of the metropolis as modern, cosmopolitan, and urban. ||``||"
"ARHI191  PO"||`||"ARHI"||`||"ARHI191  PO"||`||"Senior Thesis - Art History"||`||"PARH"||`||"PO"||`||"PO"||`||"Senior Thesis. The continuation of the researching and writing of an original investigation of a topic in art history begun in ARHI 190.  Students will work independently, but in constant contact with their thesis readers. Letter grade only. 'C' or better required to satisfy the major requirement."
